department,salary,avg_month_hours,experience,projects,promotion,work_accident,satisfaction,evaluation,left
support,low,141,5,6,0,1,0.52,0.47,0
support,low,260,2,3,0,0,0.95,0.81,0
support,low,136,3,3,0,0,0.65,0.98,0
support,low,182,2,4,0,0,0.7,0.56,0
support,low,142,5,6,0,0,0.14,0.66,0
support,low,261,4,2,0,0,0.92,0.53,0
support,low,209,2,3,0,0,0.54,0.6,0
support,high,156,4,2,0,0,0.76,0.95,0
technical,low,214,2,4,0,0,0.78,0.66,0
technical,low,250,3,4,0,0,0.85,0.86,0
technical,low,197,3,4,0,1,0.78,0.8,0
management,low,149,3,3,0,0,0.55,0.72,0
IT,high,271,2,5,0,0,0.68,0.61,0
IT,low,187,2,4,0,0,0.91,0.68,0
IT,low,154,2,3,0,0,0.76,0.56,0
IT,low,264,3,4,0,0,0.15,0.67,0
IT,high,144,3,2,0,0,0.95,0.6,0
product_mng,low,200,3,6,0,0,0.74,0.37,0
product_mng,medium,197,2,5,0,1,0.92,0.56,0
product_mng,high,175,3,3,0,1,0.64,0.89,0
product_mng,medium,161,3,3,0,0,0.96,0.9,0
IT,high,245,6,3,0,0,0.21,0.72,0
RandD,medium,167,4,3,0,0,0.85,0.67,0
RandD,medium,168,3,5,0,0,0.52,0.86,0
RandD,medium,261,6,5,0,0,0.54,0.81,0
RandD,medium,274,4,5,0,0,0.56,0.81,0
RandD,medium,181,3,4,0,0,0.59,0.79,0
marketing,medium,266,3,5,0,1,0.88,0.58,0
sales,medium,184,3,4,0,0,0.7,0.84,0
accounting,medium,193,2,3,0,0,0.95,0.58,0
support,high,217,2,3,0,1,0.83,0.88,0
technical,low,197,3,4,0,0,0.76,0.62,0
management,medium,252,3,5,0,0,0.82,0.92,0
marketing,medium,136,3,4,0,0,0.55,0.97,0
marketing,medium,194,4,5,0,0,0.89,0.55,0
marketing,medium,190,3,4,0,0,0.66,0.94,0
sales,medium,185,2,3,0,1,0.41,0.61,0
sales,medium,232,2,3,0,1,0.83,0.77,0
sales,medium,200,2,3,0,1,0.88,0.72,0
sales,medium,155,2,5,0,0,0.56,0.66,0
sales,medium,228,3,3,0,0,0.53,0.72,0
sales,high,188,4,3,0,0,0.8,0.41,0
sales,low,245,3,4,0,0,0.95,0.78,0
sales,low,205,2,4,0,0,0.9,0.88,0
sales,low,269,3,4,0,0,0.5,0.97,0
sales,high,207,6,3,0,0,0.4,0.59,0
sales,low,250,4,3,0,0,0.52,0.85,0
sales,low,251,3,5,0,1,0.51,0.5,0
sales,low,217,3,5,0,0,0.84,0.62,0
sales,high,252,3,5,0,0,0.78,0.98,0
sales,low,159,3,2,0,1,0.91,0.71,0
sales,low,169,2,5,0,0,0.59,0.71,0
sales,low,105,4,5,0,0,0.69,0.97,0
sales,low,268,2,4,0,0,0.87,0.93,0
sales,low,145,2,5,0,0,0.66,1.0,0
accounting,low,165,3,4,0,0,0.5,0.54,0
accounting,low,253,4,3,0,0,0.95,0.75,0
accounting,medium,254,3,3,0,0,0.77,0.64,0
hr,medium,218,2,3,0,0,0.66,0.5,0
hr,medium,138,5,3,0,1,0.61,0.98,0
hr,medium,239,3,5,0,0,0.7,0.87,0
hr,medium,182,2,5,0,1,0.89,0.71,0
technical,medium,152,3,4,0,1,0.6,0.78,0
technical,medium,222,3,3,0,1,0.62,0.51,0
technical,medium,219,2,2,0,1,0.59,0.9,0
technical,medium,266,4,4,0,0,0.69,0.59,0
technical,medium,113,5,3,0,1,0.36,0.94,0
technical,medium,146,3,4,0,0,0.59,0.93,0
technical,medium,238,4,5,0,0,0.5,0.51,0
technical,high,188,3,3,0,0,0.53,0.99,0
technical,low,237,2,4,0,0,0.84,0.9,0
technical,medium,201,3,4,0,0,0.51,0.95,0
technical,medium,188,3,5,0,0,0.53,0.56,0
support,medium,137,3,3,0,0,0.98,0.63,0
support,medium,263,3,4,0,0,0.95,0.81,0
support,low,217,3,5,0,0,0.13,0.76,0
support,low,213,4,4,0,0,0.5,0.64,0
support,low,244,3,3,0,0,0.93,0.76,0
support,low,252,2,3,0,0,0.5,0.87,0
support,low,168,2,4,0,0,0.66,0.84,0
support,low,212,3,4,0,0,0.89,0.79,0
support,low,258,3,4,0,0,0.46,0.43,0
support,low,210,3,4,0,0,0.67,0.6,0
support,low,246,3,4,0,0,0.96,0.9,0
technical,low,221,3,4,0,1,0.98,0.76,0
technical,low,215,4,5,0,0,0.67,0.57,0
technical,low,175,4,4,0,0,0.72,0.72,0
management,low,221,2,5,0,0,0.65,0.49,0
IT,low,219,3,5,0,0,0.72,0.67,0
IT,low,154,3,3,0,0,0.78,0.58,0
IT,low,266,2,3,0,0,0.93,0.56,0
IT,low,224,4,5,0,0,0.73,0.85,0
IT,low,269,5,4,0,1,0.2,0.57,0
product_mng,low,159,2,4,0,0,0.47,0.5,0
product_mng,low,247,3,4,0,0,0.56,0.62,0
product_mng,low,137,2,4,0,0,0.72,0.86,0
product_mng,medium,251,4,4,0,0,0.91,0.56,0
IT,medium,210,3,5,0,0,0.79,0.49,0
RandD,medium,123,4,2,0,0,0.53,0.75,0
RandD,medium,253,6,4,0,0,0.14,0.51,0
RandD,medium,242,4,5,0,0,0.78,0.92,0
RandD,medium,238,3,3,0,0,0.52,0.74,0
RandD,medium,151,2,5,0,0,0.94,0.68,0
marketing,medium,158,4,4,0,0,0.83,0.8,0
marketing,medium,120,2,2,0,0,0.44,0.68,0
sales,medium,187,2,3,0,0,0.72,0.74,0
accounting,medium,140,3,3,0,0,0.84,0.58,0
support,medium,164,2,3,0,0,0.76,0.99,0
technical,high,253,2,5,0,0,0.92,0.94,0
management,low,235,2,5,0,0,0.58,0.93,0
marketing,medium,189,4,4,0,0,0.85,0.81,0
marketing,medium,246,3,4,0,1,0.74,0.51,0
marketing,medium,258,2,4,0,0,0.74,0.87,0
sales,medium,158,3,3,0,0,0.72,0.8,0
sales,low,173,3,4,0,1,0.76,0.98,0
sales,low,201,3,3,0,0,0.85,0.72,0
sales,low,185,3,5,0,0,0.82,0.49,0
sales,low,270,3,5,0,1,0.6,0.93,0
sales,low,152,2,3,0,0,0.39,0.64,0
sales,low,211,4,3,0,1,0.83,0.53,0
sales,low,162,3,3,0,1,0.7,0.92,0
sales,low,253,2,4,0,1,0.84,0.97,0
sales,low,236,3,4,0,0,0.9,0.77,0
sales,low,231,5,4,0,0,0.18,0.84,0
sales,low,231,2,2,0,0,0.52,0.71,0
sales,low,233,3,4,0,0,0.87,0.51,0
sales,low,217,2,5,0,0,0.6,0.79,0
sales,low,174,2,4,0,0,0.72,0.93,0
sales,low,227,3,4,0,0,0.48,0.64,0
sales,low,222,2,3,0,0,0.75,0.53,0
sales,low,207,6,2,0,0,0.85,0.55,0
sales,low,115,3,6,0,0,0.39,0.41,0
accounting,low,254,2,3,0,0,0.61,0.68,0
accounting,low,170,3,4,0,0,0.6,0.61,0
accounting,low,206,3,2,0,0,0.57,0.64,0
hr,medium,149,3,5,0,0,0.19,0.68,0
hr,medium,197,3,3,0,0,0.48,0.77,0
hr,medium,261,3,4,0,0,0.69,0.75,0
hr,medium,256,4,4,0,0,0.7,0.55,0
technical,medium,219,3,3,0,0,0.65,0.92,0
technical,medium,143,3,4,0,1,0.81,0.96,0
technical,medium,171,3,4,0,0,0.85,0.95,0
technical,medium,207,2,4,0,0,0.93,0.76,0
technical,medium,235,3,4,0,0,0.72,0.94,0
technical,medium,173,3,2,0,0,0.49,0.55,0
technical,medium,131,6,5,0,0,0.94,0.47,0
technical,medium,143,2,4,0,0,0.81,0.84,0
technical,high,193,4,5,0,0,0.92,0.78,0
technical,low,135,2,3,0,0,0.97,0.82,0
technical,medium,265,2,4,0,1,0.98,0.61,0
support,medium,133,2,3,0,1,0.44,0.45,0
support,medium,184,4,4,0,0,0.72,0.87,0
support,medium,135,3,5,0,0,0.8,0.73,0
support,low,267,4,4,0,0,0.6,0.72,0
support,low,184,3,4,0,0,0.89,0.65,0
support,low,227,2,5,0,0,0.69,0.57,0
support,low,257,2,4,0,0,0.54,0.81,0
support,low,235,3,5,0,1,0.97,0.75,0
support,low,161,2,4,0,0,0.37,0.4,0
support,low,215,3,4,0,0,0.73,0.52,0
support,low,146,3,4,0,0,0.57,0.69,0
technical,low,191,2,4,0,0,0.86,0.66,0
technical,low,261,3,4,0,0,0.83,0.85,0
technical,low,200,5,5,0,0,0.19,0.52,0
management,low,239,4,4,0,0,0.55,0.93,0
IT,low,160,2,4,0,0,0.6,0.65,0
IT,low,177,3,3,0,1,0.62,0.71,0
IT,low,215,2,5,0,0,0.65,0.55,0
IT,low,97,2,4,0,0,0.4,0.48,0
IT,low,231,2,5,0,1,0.82,0.78,0
product_mng,low,257,2,2,0,1,0.75,0.69,0
product_mng,low,232,3,3,0,1,0.83,0.53,0
product_mng,low,212,3,4,0,0,0.77,0.78,0
product_mng,low,198,3,4,0,0,0.59,0.98,0
IT,medium,240,4,5,0,0,0.8,0.79,0
RandD,medium,242,3,3,0,0,0.84,0.55,0
RandD,medium,250,3,4,0,0,0.88,0.71,0
RandD,medium,229,6,3,0,0,0.37,0.9,0
RandD,medium,133,2,4,0,0,0.88,0.66,0
RandD,medium,200,2,3,0,0,0.69,0.85,0
marketing,medium,155,2,2,0,1,0.54,0.49,0
sales,medium,139,4,5,0,0,0.76,0.57,0
accounting,medium,272,3,4,0,0,0.51,0.58,0
support,medium,100,4,3,0,0,0.16,0.52,0
technical,medium,160,3,5,0,0,0.65,0.6,0
management,medium,195,4,5,0,0,0.54,0.81,0
marketing,high,152,3,4,0,0,0.66,0.68,0
marketing,low,182,3,5,0,0,0.95,0.65,0
marketing,medium,137,2,3,0,0,0.83,0.57,0
sales,medium,182,3,4,0,0,0.98,0.84,0
sales,medium,217,2,3,0,0,0.72,0.72,0
sales,medium,192,4,4,0,0,0.71,0.62,0
sales,low,116,2,3,0,1,0.36,0.65,0
sales,low,170,4,4,0,0,0.55,0.65,0
sales,low,223,3,3,0,0,0.64,0.52,0
sales,low,174,2,3,0,0,0.62,0.57,0
sales,low,193,6,3,0,0,1.0,0.95,0
sales,low,167,2,6,0,1,0.91,0.91,0
sales,low,225,3,4,0,0,0.81,0.67,0
sales,low,248,3,4,0,1,0.71,0.92,0
sales,low,104,5,3,0,0,0.97,0.74,0
sales,low,148,4,6,0,0,0.75,0.86,0
sales,low,148,4,3,0,1,0.68,1.0,0
sales,low,187,3,5,0,0,0.87,0.68,0
sales,low,151,2,3,0,0,0.96,0.57,0
sales,low,215,5,6,0,0,0.41,0.86,0
sales,low,142,4,4,0,0,0.81,0.61,0
sales,low,258,5,6,0,0,0.68,1.0,0
accounting,low,228,3,4,0,0,0.63,0.56,0
accounting,low,221,3,2,0,0,0.6,0.84,0
accounting,medium,263,3,3,0,0,0.66,0.97,0
hr,medium,273,4,4,0,0,0.69,0.82,0
hr,medium,247,4,3,0,0,0.23,0.37,0
hr,medium,225,3,3,0,0,0.52,0.63,0
hr,medium,269,2,4,0,1,0.65,0.86,0
technical,medium,174,3,6,0,0,0.78,0.4,0
technical,medium,201,2,5,0,0,0.6,0.65,0
technical,medium,254,3,3,0,0,0.9,0.62,0
technical,medium,254,2,5,0,0,0.59,0.95,0
technical,medium,185,2,3,0,1,0.89,0.78,0
technical,medium,200,4,4,0,0,0.96,0.85,0
technical,medium,190,3,3,0,1,0.68,0.76,0
technical,high,160,2,2,0,0,0.52,0.72,0
technical,low,264,2,3,0,0,0.68,0.94,0
technical,medium,172,3,3,0,0,0.6,0.59,0
technical,medium,279,4,5,0,0,0.28,0.83,0
support,medium,260,3,5,0,0,0.98,0.54,0
support,medium,262,2,4,0,0,0.67,0.52,0
support,low,134,2,5,0,1,0.86,0.6,0
support,low,195,3,3,0,0,0.83,0.9,0
support,low,139,3,3,0,0,0.79,0.86,0
support,low,205,5,4,0,0,0.54,0.86,0
support,low,212,2,5,0,0,0.51,0.86,0
support,low,148,2,4,0,0,0.75,0.65,0
support,low,228,3,4,0,0,0.51,0.67,0
support,low,230,3,5,0,0,0.73,0.74,0
support,low,286,3,4,0,0,0.17,0.4,0
technical,low,142,3,4,0,0,0.88,0.59,0
technical,low,161,3,3,0,0,0.76,0.79,0
technical,low,152,3,3,0,1,0.29,0.77,0
management,low,266,3,4,0,0,0.62,0.97,0
IT,low,143,3,2,0,0,0.5,0.85,0
IT,low,165,3,5,0,0,0.16,0.65,0
IT,low,204,6,4,0,0,0.18,0.99,0
IT,low,170,2,4,0,0,0.86,0.68,0
IT,low,203,3,5,0,0,0.68,0.52,0
product_mng,low,199,3,3,0,0,0.68,0.85,0
product_mng,low,223,3,4,0,0,0.89,0.78,0
product_mng,low,220,2,4,0,0,0.86,0.88,0
product_mng,medium,190,3,4,0,0,0.43,0.41,0
IT,medium,143,6,4,0,1,0.85,0.58,0
RandD,medium,111,4,5,1,0,0.94,0.8,0
RandD,medium,145,3,4,1,1,0.58,0.71,0
RandD,medium,138,3,3,1,0,0.43,0.6,0
RandD,medium,203,3,3,1,0,0.72,0.49,0
RandD,medium,175,3,5,1,1,0.95,0.96,0
marketing,medium,119,3,3,1,0,0.35,0.67,0
sales,medium,157,3,3,1,0,0.77,0.79,0
accounting,medium,135,2,5,1,0,0.74,0.7,0
support,medium,200,2,4,1,0,0.5,0.6,0
technical,medium,121,2,4,1,0,0.87,0.56,0
management,high,162,3,3,1,0,0.55,0.48,0
marketing,low,135,3,3,1,0,0.8,0.65,0
marketing,medium,183,2,4,1,0,0.49,0.52,0
marketing,medium,228,3,4,1,0,0.54,0.92,0
sales,medium,148,5,4,0,0,0.21,0.87,0
sales,medium,219,2,3,0,0,0.77,0.77,0
sales,low,147,3,4,0,0,0.53,0.73,0
sales,low,165,6,5,0,0,0.89,0.49,0
sales,low,218,3,4,0,1,0.25,0.59,0
sales,low,231,2,3,0,0,0.53,0.59,0
sales,low,124,3,2,0,0,0.44,0.45,0
sales,low,131,2,2,0,0,0.7,0.44,0
sales,low,199,4,3,0,0,0.54,0.76,0
sales,low,220,3,3,0,0,0.9,0.56,0
sales,low,215,3,5,0,0,0.69,0.8,0
sales,low,180,3,4,0,0,0.78,0.59,0
sales,low,272,6,6,0,0,0.91,0.49,0
sales,low,228,2,2,0,0,0.92,0.61,0
sales,low,168,2,3,0,0,0.96,0.88,0
sales,low,205,2,4,0,0,0.8,0.77,0
sales,low,244,3,3,0,0,0.52,0.67,0
sales,low,185,2,3,0,0,0.52,0.97,0
sales,low,135,3,5,0,1,0.93,0.96,0
accounting,low,160,2,4,0,0,0.89,0.9,0
accounting,low,262,4,4,0,0,0.83,0.61,0
accounting,low,225,6,6,0,0,0.7,0.84,0
hr,low,174,2,4,0,0,0.89,0.74,0
hr,medium,266,3,6,1,0,0.21,0.37,0
hr,medium,241,4,4,1,0,0.67,0.78,0
hr,medium,245,2,3,1,0,0.73,0.97,0
technical,medium,261,4,3,1,0,0.85,0.51,0
technical,medium,157,3,4,1,0,0.54,0.85,0
technical,medium,286,6,3,1,0,0.74,0.94,0
technical,medium,263,2,4,1,1,0.71,0.65,0
technical,medium,229,3,2,1,0,0.76,0.52,0
technical,medium,159,2,4,1,0,0.85,0.5,0
technical,medium,196,3,4,1,0,0.82,0.89,0
technical,medium,133,3,4,1,0,0.71,0.79,0
technical,medium,228,3,5,1,0,0.79,0.65,0
technical,high,247,3,4,1,0,0.86,0.56,0
technical,low,215,3,5,1,0,0.9,0.78,0
support,medium,233,3,6,1,1,0.65,0.8,0
support,medium,237,2,5,1,0,0.53,0.74,0
support,medium,269,5,4,1,0,0.51,0.91,0
support,medium,246,3,6,1,1,1.0,0.76,0
support,low,168,3,4,1,0,0.92,0.82,0
support,low,168,3,3,1,0,1.0,0.59,0
support,low,163,5,4,1,0,0.23,0.67,0
support,low,142,2,3,1,0,0.52,0.77,0
support,low,183,2,4,1,1,0.8,0.83,0
support,low,264,3,4,0,0,0.59,0.72,0
support,low,184,2,2,0,0,0.75,0.55,0
technical,low,138,3,4,0,0,0.99,0.58,0
technical,medium,195,3,3,0,0,0.57,0.76,0
technical,medium,251,3,4,0,0,0.87,0.95,0
management,medium,108,5,3,0,0,0.52,0.47,0
IT,medium,144,2,3,0,0,0.57,0.9,0
IT,medium,112,4,6,0,0,0.32,0.77,0
IT,medium,201,3,2,0,0,0.66,0.81,0
IT,medium,204,3,4,0,0,0.53,0.8,0
IT,medium,226,3,5,0,0,0.55,0.62,0
product_mng,medium,217,4,3,0,0,0.66,0.9,0
product_mng,medium,149,2,4,0,0,0.69,0.92,0
product_mng,medium,237,3,5,0,0,0.67,0.99,0
product_mng,medium,256,3,3,0,0,0.75,0.37,0
IT,medium,194,2,4,0,0,0.7,0.98,0
RandD,medium,202,2,3,0,0,0.71,0.74,0
RandD,medium,133,2,5,0,0,0.97,0.6,0
RandD,medium,246,3,3,0,0,0.5,0.48,0
RandD,medium,206,3,3,0,0,0.34,0.92,0
RandD,medium,204,3,3,0,0,0.67,0.74,0
marketing,medium,157,3,4,0,0,0.78,0.98,0
sales,medium,187,2,4,0,0,0.52,0.91,0
accounting,medium,211,2,2,0,0,0.91,0.51,0
support,medium,204,3,3,0,0,0.79,0.92,0
technical,medium,182,2,5,0,1,0.83,0.53,0
management,medium,244,3,3,0,0,0.74,0.76,0
marketing,medium,184,3,3,0,1,0.77,0.97,0
marketing,high,117,3,2,0,0,0.49,0.71,0
marketing,high,230,3,3,0,1,0.94,0.89,0
sales,high,241,2,3,0,0,0.99,0.91,0
sales,high,227,3,3,0,1,0.69,0.84,0
sales,high,147,4,5,0,0,0.88,0.59,0
sales,high,240,3,3,0,0,0.89,0.9,0
sales,high,238,2,4,0,0,0.8,0.58,0
sales,high,262,4,4,0,0,0.22,0.89,0
sales,high,215,2,4,0,0,0.87,0.83,0
sales,high,211,4,3,0,0,0.66,0.66,0
sales,high,156,3,3,0,1,0.9,0.68,0
sales,high,180,5,4,0,0,0.95,0.54,0
sales,low,260,6,4,0,0,0.49,0.56,0
sales,low,228,2,4,0,0,0.71,0.68,0
sales,low,249,3,2,0,0,0.2,0.96,0
sales,low,242,5,3,0,1,0.95,0.64,0
sales,low,254,2,2,0,1,0.68,0.8,0
sales,low,272,2,3,0,1,0.93,0.68,0
sales,low,210,3,5,0,0,0.85,0.57,0
sales,low,140,2,3,0,0,0.82,0.68,0
sales,low,252,5,5,0,0,0.87,0.42,0
accounting,low,266,3,3,0,0,0.88,0.84,0
accounting,low,138,3,4,0,0,0.98,0.79,0
accounting,low,220,3,3,0,0,0.89,0.98,0
hr,low,214,3,5,0,0,0.92,0.51,0
hr,low,121,5,2,0,0,0.48,0.6,0
hr,low,195,3,4,0,0,0.67,0.49,0
hr,medium,135,3,3,0,0,0.84,0.55,0
technical,medium,261,2,4,0,0,0.97,0.78,0
technical,medium,205,3,5,0,1,0.65,0.53,0
technical,medium,240,2,5,0,1,0.79,0.87,0
technical,medium,141,4,2,0,0,0.75,0.75,0
technical,medium,200,3,4,0,0,0.69,0.64,0
technical,medium,257,3,4,0,0,0.85,0.6,0
technical,medium,141,3,2,0,0,0.34,0.41,0
technical,medium,185,2,3,0,0,0.97,0.68,0
technical,medium,235,6,6,0,0,0.39,0.99,0
technical,medium,264,4,4,0,0,0.54,0.81,0
technical,medium,260,3,4,0,0,0.78,0.67,0
support,high,158,3,4,0,0,0.49,0.79,0
support,high,195,5,6,0,0,0.17,0.83,0
support,high,180,2,3,0,1,0.98,0.81,0
support,high,114,5,2,0,0,0.9,1.0,0
support,high,228,4,5,0,1,0.24,0.89,0
support,high,243,3,5,0,1,0.92,0.79,0
support,high,179,3,3,0,0,0.36,0.72,0
support,high,158,3,2,0,0,0.19,0.76,0
support,low,254,4,4,0,0,0.75,0.76,0
support,low,220,3,3,0,1,0.91,0.81,0
support,low,171,3,5,0,0,0.72,0.95,0
technical,low,142,2,4,0,0,0.62,0.64,0
technical,low,241,2,3,0,0,0.97,0.75,0
technical,low,275,3,3,0,0,0.69,0.64,0
management,low,157,2,3,0,0,0.98,0.56,0
IT,low,169,3,5,0,0,0.62,0.53,0
IT,medium,233,2,2,0,0,0.59,0.82,0
IT,medium,160,3,4,0,0,0.73,0.98,0
IT,medium,189,3,3,0,0,0.71,0.79,0
IT,medium,273,4,4,0,0,0.85,0.58,0
product_mng,medium,141,3,4,0,1,0.8,0.94,0
product_mng,medium,134,3,3,0,0,0.48,0.38,0
product_mng,medium,248,3,3,0,0,0.64,0.4,0
product_mng,medium,222,5,6,0,0,0.19,0.64,0
IT,medium,219,3,5,0,0,0.82,0.69,0
RandD,medium,202,3,4,0,0,0.99,0.96,0
RandD,medium,200,2,3,0,0,0.45,0.58,0
RandD,medium,138,2,3,0,0,0.89,0.89,0
RandD,medium,158,5,4,0,1,0.75,0.78,0
RandD,medium,136,2,3,0,0,0.8,0.86,0
marketing,medium,222,2,4,0,0,0.78,0.49,0
sales,medium,236,2,3,0,1,0.95,0.76,0
accounting,medium,135,2,4,0,0,0.68,0.67,0
support,medium,235,3,5,0,0,0.82,0.97,0
technical,medium,274,2,4,0,0,0.9,0.69,0
management,medium,235,2,3,0,0,0.59,0.99,0
marketing,medium,169,4,3,0,1,0.66,0.57,0
marketing,medium,286,4,5,0,0,0.63,0.56,0
marketing,medium,166,2,3,0,0,0.73,0.78,0
sales,high,236,4,3,0,0,0.63,0.93,0
sales,low,197,2,5,0,0,0.87,0.62,0
sales,medium,169,2,6,0,1,0.62,0.87,0
sales,medium,210,3,3,0,0,0.53,0.9,0
sales,medium,156,2,4,0,0,0.94,0.83,0
sales,medium,231,2,5,0,0,0.94,0.55,0
sales,medium,101,2,3,0,1,0.55,0.64,0
sales,medium,259,3,4,0,0,0.58,0.72,0
sales,medium,203,5,5,0,1,0.98,0.88,0
sales,medium,255,4,5,0,0,0.74,0.76,0
sales,medium,131,3,3,0,1,0.65,0.48,0
sales,medium,272,2,2,0,0,0.97,0.79,0
sales,low,253,2,4,0,0,0.58,0.75,0
sales,low,254,2,2,0,0,0.49,0.77,0
sales,low,214,2,3,0,0,0.69,0.98,0
sales,low,195,3,5,0,0,0.55,0.49,0
sales,low,240,3,4,0,0,0.65,0.89,0
sales,low,149,2,4,0,0,0.87,0.49,0
sales,low,276,4,4,0,0,0.12,0.7,0
accounting,high,247,4,4,0,0,0.65,0.84,0
accounting,low,212,4,4,0,1,0.23,0.66,0
accounting,high,256,3,4,0,0,0.62,0.77,0
hr,high,178,2,4,0,0,0.86,0.72,0
hr,low,255,4,4,0,0,0.85,0.6,0
hr,low,224,2,3,0,0,0.74,0.76,0
hr,high,204,4,2,0,0,0.53,0.76,0
technical,low,104,6,6,0,0,0.99,0.44,0
technical,medium,113,3,5,0,0,0.48,0.81,0
technical,high,243,2,3,0,0,0.72,0.74,0
technical,medium,242,5,3,0,1,0.76,0.72,0
technical,medium,177,3,4,0,0,0.41,0.7,0
technical,medium,235,2,3,0,0,0.85,0.88,0
technical,medium,175,3,4,0,0,0.62,0.49,0
technical,high,280,6,4,0,0,0.16,0.78,0
technical,medium,205,2,3,0,0,0.58,0.61,0
technical,medium,243,3,4,0,0,0.73,0.95,0
technical,medium,150,2,3,0,0,0.28,0.76,0
support,high,178,2,4,0,1,0.77,0.61,0
support,medium,231,3,3,0,0,0.85,0.86,0
support,high,134,2,3,0,0,0.56,0.76,0
support,low,143,2,5,0,0,0.81,1.0,0
support,medium,156,3,3,0,0,0.83,0.87,0
support,medium,249,3,4,0,0,0.49,0.48,0
support,medium,247,3,3,0,0,0.81,0.97,0
support,medium,222,4,5,0,0,0.56,0.92,0
support,low,160,3,3,0,0,0.77,0.83,0
support,low,224,4,4,0,1,0.73,0.5,0
support,low,235,2,4,0,0,0.95,0.72,0
technical,low,167,3,5,0,0,0.69,0.68,0
technical,low,104,4,3,0,0,0.79,0.89,0
technical,low,160,2,5,0,0,0.63,0.57,0
management,low,168,3,4,0,0,0.8,0.79,0
IT,low,153,2,2,0,0,0.64,0.61,0
IT,low,249,3,4,0,0,0.92,0.9,0
IT,low,177,2,4,0,0,0.96,0.75,0
IT,high,225,3,3,0,0,0.56,0.85,0
IT,low,186,2,3,0,0,0.37,0.61,0
product_mng,low,133,2,3,0,1,0.5,0.82,0
product_mng,low,213,4,4,0,1,0.49,0.58,0
product_mng,low,245,2,3,0,1,1.0,0.73,0
product_mng,high,160,3,5,0,1,0.82,0.75,0
IT,low,212,3,4,0,0,0.52,0.54,0
RandD,low,135,3,4,1,1,0.76,0.96,0
RandD,low,149,4,3,1,0,0.2,0.53,0
RandD,high,178,3,4,1,0,0.6,0.9,0
RandD,low,224,4,6,1,0,0.69,0.9,0
RandD,medium,196,2,3,1,0,0.93,0.51,0
marketing,high,178,3,4,1,1,0.7,0.64,0
sales,medium,191,2,4,1,1,0.56,0.54,0
accounting,high,167,3,4,1,0,0.97,0.61,0
support,medium,275,5,6,1,1,0.24,0.65,0
technical,medium,168,3,3,1,0,0.83,0.91,0
management,medium,152,2,3,1,0,0.55,0.85,0
marketing,medium,263,3,3,1,1,0.68,0.99,0
marketing,medium,113,4,3,0,0,0.48,0.53,0
marketing,medium,253,3,3,0,0,0.75,0.95,0
sales,medium,271,3,4,0,1,0.61,0.5,0
sales,medium,165,2,4,0,1,0.5,0.74,0
sales,high,257,3,5,0,0,0.78,0.54,0
sales,low,244,3,4,0,0,0.61,0.68,0
sales,medium,179,3,4,0,0,0.48,0.5,0
sales,medium,248,2,3,0,0,0.93,0.92,0
sales,medium,224,2,3,0,0,0.78,0.58,0
sales,medium,236,4,5,0,0,0.92,0.99,0
sales,medium,213,3,5,0,0,0.71,0.98,0
sales,medium,238,3,4,0,0,0.15,0.42,0
sales,medium,153,5,5,0,1,0.14,0.83,0
sales,medium,247,2,4,0,0,0.56,0.72,0
sales,medium,154,3,3,0,0,1.0,0.84,0
sales,high,147,4,3,0,0,0.77,0.82,0
sales,low,150,2,3,0,0,0.86,0.66,0
sales,low,137,3,3,0,0,0.88,0.95,0
sales,low,179,3,5,0,0,0.85,0.84,0
sales,high,194,2,5,0,0,0.95,0.56,0
sales,low,224,3,4,0,0,0.65,0.65,0
accounting,low,253,2,3,0,1,0.7,0.55,0
accounting,low,177,3,3,0,1,0.6,0.55,0
accounting,high,215,3,3,0,0,0.84,0.83,0
hr,low,245,5,5,0,0,0.23,0.59,0
hr,low,134,3,3,0,0,0.89,0.75,0
hr,low,273,2,4,0,0,0.98,0.91,0
hr,low,163,3,4,0,0,0.88,0.83,0
technical,low,152,4,3,0,0,0.87,0.52,0
technical,low,268,4,3,0,0,0.93,0.96,0
technical,low,149,2,5,0,0,0.13,0.95,0
technical,medium,128,4,6,0,0,0.99,0.56,0
technical,medium,218,2,3,0,1,0.52,0.51,0
technical,medium,146,3,3,0,0,0.58,0.98,0
technical,medium,190,2,5,0,1,0.85,0.57,0
technical,medium,182,3,2,0,0,0.41,0.59,0
technical,medium,162,3,5,0,1,1.0,0.8,0
technical,medium,243,3,3,0,0,0.63,0.64,0
technical,medium,141,3,4,0,1,0.63,0.58,0
support,medium,142,3,3,0,0,0.63,0.9,0
support,medium,203,4,3,0,0,0.59,0.62,0
support,medium,168,4,4,0,0,0.88,0.77,0
support,medium,149,3,3,0,0,0.72,0.7,0
support,high,168,2,4,0,0,0.67,0.81,0
support,low,190,4,2,0,0,0.41,0.54,0
support,medium,229,6,3,0,0,0.3,0.68,0
support,medium,249,2,3,0,0,0.83,0.84,0
support,medium,162,2,4,0,1,0.73,0.93,0
support,medium,163,2,4,0,0,0.87,0.9,0
support,low,169,4,2,0,0,0.93,0.74,0
technical,low,257,3,4,0,1,0.97,0.91,0
technical,low,150,4,4,0,0,0.7,0.54,0
technical,low,183,3,4,0,0,0.66,0.95,0
management,low,208,3,3,0,0,0.62,0.66,0
IT,low,158,2,4,0,0,0.56,0.52,0
